CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17059,30,9,5602.53,4,5,5,455,Champions
17060,266,1,81.60000000000001,2,2,1,221,Lost
17061,74,11,5216.28,3,5,5,355,Loyal Customers
17062,314,6,1208.22,2,4,4,244,At Risk
17063,21,13,3638.53,4,5,5,455,Champions
17064,59,3,859.35,4,3,3,433,Loyal Customers
17065,638,2,194.7,1,3,1,131,Potential Loyalists
17066,726,1,228.34,1,2,1,121,Lost
17067,725,3,454.54,1,3,2,132,Potential Loyalists
17068,12,47,9161.08,5,5,5,555,Champions
17069,28,14,5743.43,4,5,5,455,Champions
17070,114,2,445.32,3,3,2,332,Potential Loyalists
17071,28,13,3801.2000000000003,4,5,5,455,Champions
17072,625,1,282.05,1,2,2,122,Lost
17073,18,4,1446.09,5,4,4,544,Champions
17074,563,1,203.05,1,2,1,121,Lost
17075,18,10,2221.78,5,5,4,554,Champions
17076,36,6,1217.75,4,4,4,444,Champions
17077,578,1,306.0,1,2,2,122,Lost
17078,36,2,378.2,4,3,2,432,Potential Loyalists
17079,78,1,118.80000000000001,3,2,1,321,Potential Loyalists
17080,22,7,937.58,4,4,3,443,Loyal Customers
17081,25,6,909.54,4,4,3,443,Loyal Customers
17082,33,6,4482.03,4,4,5,445,Champions
17083,109,9,4049.79,3,5,5,355,Loyal Customers
17084,35,3,5202.97,4,3,5,435,Loyal Customers
17085,123,28,7834.56,3,5,5,355,Loyal Customers
17086,7,6,1826.28,5,4,4,544,Champions
17087,738,1,221.53,1,2,1,121,Lost
17088,28,4,1966.01,4,4,4,444,Champions
17089,386,1,128.45,2,2,1,221,Lost
17090,4,13,3149.48,5,5,5,555,Champions
17091,3,19,7755.25,5,5,5,555,Champions
17092,50,11,5561.06,4,5,5,455,Champions
17093,593,1,235.88,1,2,1,121,Lost
17094,322,2,402.20000000000005,2,3,2,232,Potential Loyalists
17095,23,7,2343.05,4,4,4,444,Champions
17096,15,11,3709.33,5,5,5,555,Champions
17097,2,9,1280.55,5,5,4,554,Champions
17098,382,3,591.0699999999999,2,3,3,233,At Risk
17099,533,1,582.17,1,2,3,123,Lost
17100,18,2,971.74,5,3,3,533,Loyal Customers
17101,10,7,2507.05,5,4,4,544,Champions
17102,262,1,25.5,2,2,1,221,Lost
17103,722,1,424.3,1,2,2,122,Lost
17104,424,1,474.03,1,2,2,122,Lost
17105,159,2,665.78,3,3,3,333,Loyal Customers
17106,389,1,491.23,2,2,2,222,Lost
17107,33,10,15541.36,4,5,5,455,Champions
17108,664,1,174.95,1,2,1,121,Lost
17109,29,8,1295.46,4,5,4,454,Champions
17110,165,3,510.7,3,3,2,332,Potential Loyalists
17111,47,2,476.58,4,3,2,432,Potential Loyalists
17112,503,1,205.17,1,2,1,121,Lost
17113,574,6,2282.69,1,4,4,144,At Risk
17114,6,8,791.67,5,5,3,553,Loyal Customers
17115,8,7,2761.4900000000002,5,4,4,544,Champions
17116,648,1,389.78,1,2,2,122,Lost
17117,288,1,116.19999999999999,2,2,1,221,Lost
17118,318,1,157.02,2,2,1,221,Lost
17119,3,2,591.91,5,3,3,533,Loyal Customers
17120,233,1,307.46,2,2,2,222,Lost
17121,403,1,314.74,2,2,2,222,Lost
17122,119,4,570.5,3,4,2,342,Potential Loyalists
17123,162,3,977.17,3,3,3,333,Loyal Customers
17124,185,1,298.89,3,2,2,322,Potential Loyalists
17125,50,1,259.35,4,2,1,421,New Customers
17126,152,9,2070.44,3,5,4,354,Loyal Customers
17127,429,5,1155.0300000000002,1,4,3,143,At Risk
17128,335,1,157.09,2,2,1,221,Lost
17129,520,1,31.85,1,2,1,121,Lost
17131,5,5,2443.2200000000003,5,4,4,544,Champions
17132,452,2,1205.0,1,3,4,134,At Risk
17133,16,11,4651.29,5,5,5,555,Champions
17134,107,3,637.1,3,3,3,333,Loyal Customers
17135,16,8,1784.16,5,5,4,554,Champions
17136,662,1,231.68,1,2,1,121,Lost
17137,416,6,1133.63,1,4,3,143,At Risk
17138,276,7,4326.52,2,4,5,245,At Risk
17139,16,25,19087.01,5,5,5,555,Champions
17140,247,1,285.32,2,2,2,222,Lost
17141,418,4,754.33,1,4,3,143,At Risk
17142,239,4,1063.8,2,4,3,243,At Risk
17143,417,2,864.26,1,3,3,133,At Risk
17144,1,2,895.62,5,3,3,533,Loyal Customers
17145,513,4,2983.0,1,4,5,145,At Risk
17146,106,13,5638.39,3,5,5,355,Loyal Customers
17147,23,9,3199.95,4,5,5,455,Champions
17148,52,1,124.88,4,2,1,421,New Customers
17149,451,1,143.10000000000002,1,2,1,121,Lost
17150,377,6,1335.75,2,4,4,244,At Risk
17151,735,1,231.90000000000003,1,2,1,121,Lost
17152,195,4,2016.5,2,4,4,244,At Risk
17153,24,1,213.78,4,2,1,421,New Customers
17154,75,1,329.34,3,2,2,322,Potential Loyalists
17155,18,7,855.98,5,4,3,543,Loyal Customers
17156,492,1,591.87,1,2,3,123,Lost
17157,8,19,5151.9,5,5,5,555,Champions
17158,32,5,1980.0,4,4,4,444,Champions
17159,22,5,2099.59,4,4,4,444,Champions
17160,31,17,10179.16,4,5,5,455,Champions
17161,444,1,856.01,1,2,3,123,Lost
17162,29,10,1715.46,4,5,4,454,Champions
17163,22,4,699.78,4,4,3,443,Loyal Customers
17164,33,7,2451.4,4,4,4,444,Champions
17165,284,6,1794.32,2,4,4,244,At Risk
17166,39,2,206.34,4,3,1,431,Potential Loyalists
17167,380,3,867.11,2,3,3,233,At Risk
17168,499,1,400.2,1,2,2,122,Lost
17169,58,3,1156.73,4,3,3,433,Loyal Customers
17170,374,2,178.68,2,3,1,231,Potential Loyalists
17171,289,2,384.59,2,3,2,232,Potential Loyalists
17172,79,3,956.5699999999999,3,3,3,333,Loyal Customers
17173,5,8,3766.6,5,5,5,555,Champions
17174,218,1,59.9,2,2,1,221,Lost
17175,44,4,1383.74,4,4,4,444,Champions
17176,202,3,902.3199999999999,2,3,3,233,At Risk
17177,505,1,119.5,1,2,1,121,Lost
17178,731,1,396.81,1,2,2,122,Lost
17179,178,6,1507.26,3,4,4,344,Loyal Customers
17180,56,11,2256.98,4,5,4,454,Champions
17181,57,3,261.02000000000004,4,3,1,431,Potential Loyalists
17182,423,2,321.3,1,3,2,132,Potential Loyalists
17183,8,6,3262.56,5,4,5,545,Champions
17184,569,2,198.41000000000003,1,3,1,131,Potential Loyalists
17185,592,3,229.46,1,3,1,131,Potential Loyalists
17186,47,2,144.0,4,3,1,431,Potential Loyalists
17187,227,2,467.71,2,3,2,232,Potential Loyalists
17188,11,13,4592.93,5,5,5,555,Champions
17189,106,5,957.63,3,4,3,343,Loyal Customers
17190,59,5,1093.72,4,4,3,443,Loyal Customers
17191,28,15,4786.2,4,5,5,455,Champions
17192,536,1,77.83,1,2,1,121,Lost
17193,36,9,2041.3600000000001,4,5,4,454,Champions
17194,274,3,792.5,2,3,3,233,At Risk
17195,655,1,562.98,1,2,2,122,Lost
17196,428,1,352.9,1,2,2,122,Lost
17197,30,1,1013.01,4,2,3,423,New Customers
17198,24,3,1213.88,4,3,4,434,Loyal Customers
17199,582,1,145.12,1,2,1,121,Lost
17200,387,3,176.71,2,3,1,231,Potential Loyalists
17201,54,4,1242.04,4,4,4,444,Champions
17202,421,1,160.65,1,2,1,121,Lost
17203,36,10,5361.32,4,5,5,455,Champions
17204,175,9,5233.49,3,5,5,355,Loyal Customers
17205,54,3,741.53,4,3,3,433,Loyal Customers
17206,53,1,204.24,4,2,1,421,New Customers
17207,652,1,303.21999999999997,1,2,2,122,Lost
17208,396,1,115.35,2,2,1,221,Lost
17209,649,3,334.40000000000003,1,3,2,132,Potential Loyalists
17210,393,1,253.37,2,2,1,221,Lost
17211,27,13,3996.65,4,5,5,455,Champions
17212,253,3,794.41,2,3,3,233,At Risk
17213,40,13,5102.400000000001,4,5,5,455,Champions
17214,60,6,984.12,3,4,3,343,Loyal Customers
17215,464,1,186.15,1,2,1,121,Lost
17216,554,1,65.05,1,2,1,121,Lost
17217,234,2,218.0,2,3,1,231,Potential Loyalists
17218,4,18,4192.68,5,5,5,555,Champions
17219,32,2,259.13,4,3,1,431,Potential Loyalists
17220,24,21,4447.85,4,5,5,455,Champions
17221,7,5,978.52,5,4,3,543,Loyal Customers
17222,65,6,1565.11,3,4,4,344,Loyal Customers
17223,310,3,803.53,2,3,3,233,At Risk
17224,501,1,60.91,1,2,1,121,Lost
17225,582,1,131.15,1,2,1,121,Lost
17226,309,3,900.12,2,3,3,233,At Risk
17227,19,12,2022.03,5,5,4,554,Champions
17228,16,13,3177.24,5,5,5,555,Champions
17229,96,2,318.76,3,3,2,332,Potential Loyalists
17230,264,18,9908.0,2,5,5,255,At Risk
17231,12,25,7177.09,5,5,5,555,Champions
17232,3,2,421.52,5,3,2,532,Potential Loyalists
17233,35,3,560.86,4,3,2,432,Potential Loyalists
17234,183,1,149.89000000000001,3,2,1,321,Potential Loyalists
17235,25,8,1888.93,4,5,4,454,Champions
17236,13,12,1775.66,5,5,4,554,Champions
17237,11,4,1002.08,5,4,3,543,Loyal Customers
17238,3,32,7645.5,5,5,5,555,Champions
17239,313,4,1189.45,2,4,4,244,At Risk
17240,596,1,130.6,1,2,1,121,Lost
17241,385,12,2744.14,2,5,4,254,At Risk
17242,108,5,2889.28,3,4,5,345,Loyal Customers
17243,1,69,20704.91,5,5,5,555,Champions
17244,53,5,1826.04,4,4,4,444,Champions
17245,205,2,371.63,2,3,2,232,Potential Loyalists
17246,547,2,38.92,1,3,1,131,Potential Loyalists
17247,15,1,248.29,5,2,1,521,New Customers
17248,120,2,546.16,3,3,2,332,Potential Loyalists
17249,429,1,68.03,1,2,1,121,Lost
17250,4,2,364.57,5,3,2,532,Potential Loyalists
17251,363,3,812.4300000000001,2,3,3,233,At Risk
17252,117,2,353.86,3,3,2,332,Potential Loyalists
17253,18,1,162.31,5,2,1,521,New Customers
17254,5,3,470.73,5,3,2,532,Potential Loyalists
17255,41,4,799.13,4,4,3,443,Loyal Customers
17256,107,5,498.93,3,4,2,342,Potential Loyalists
17257,436,2,192.73,1,3,1,131,Potential Loyalists
17258,397,2,417.3,2,3,2,232,Potential Loyalists
17259,148,6,1873.39,3,4,4,344,Loyal Customers
17260,411,1,81.0,1,2,1,121,Lost
17261,510,1,230.44,1,2,1,121,Lost
17262,52,10,2588.12,4,5,4,454,Champions
17263,208,1,63.440000000000005,2,2,1,221,Lost
17264,424,1,279.59,1,2,2,122,Lost
17265,139,2,562.9,3,3,2,332,Potential Loyalists
17266,2,5,517.73,5,4,2,542,Potential Loyalists
17267,127,2,317.62,3,3,2,332,Potential Loyalists
17268,150,7,882.85,3,4,3,343,Loyal Customers
17269,386,1,521.51,2,2,2,222,Lost
17270,469,2,582.4499999999999,1,3,3,133,At Risk
17271,736,1,210.39,1,2,1,121,Lost
17272,42,4,2148.63,4,4,4,444,Champions
17273,424,1,141.12,1,2,1,121,Lost
17274,35,2,577.38,4,3,2,432,Potential Loyalists
17275,383,1,94.57000000000001,2,2,1,221,Lost
17276,402,1,406.69,2,2,2,222,Lost
17277,228,2,1065.3500000000001,2,3,3,233,At Risk
17278,241,2,231.29,2,3,1,231,Potential Loyalists
17279,58,1,162.88,4,2,1,421,New Customers
17280,438,1,118.85999999999999,1,2,1,121,Lost
17281,374,6,797.8499999999999,2,4,3,243,At Risk
17282,130,5,1677.48,3,4,4,344,Loyal Customers
17283,379,1,188.46,2,2,1,221,Lost
17284,60,7,2563.7,3,4,4,344,Loyal Customers
17285,628,2,428.34,1,3,2,132,Potential Loyalists
17286,22,3,395.48,4,3,2,432,Potential Loyalists
17287,26,21,3784.81,4,5,5,455,Champions
17288,9,11,2446.13,5,5,4,554,Champions
17289,32,9,2059.44,4,5,4,454,Champions
17290,4,8,1440.96,5,5,4,554,Champions
17291,308,1,550.8000000000001,2,2,2,222,Lost
17292,472,2,271.75,1,3,2,132,Potential Loyalists
17293,8,16,3614.08,5,5,5,555,Champions
17294,669,2,467.78999999999996,1,3,2,132,Potential Loyalists
17295,29,3,556.95,4,3,2,432,Potential Loyalists
17296,730,1,321.18,1,2,2,122,Lost
17297,17,1,131.78,5,2,1,521,New Customers
17298,101,5,957.5600000000001,3,4,3,343,Loyal Customers
17299,12,6,1016.08,5,4,3,543,Loyal Customers
17300,391,2,393.64,2,3,2,232,Potential Loyalists
17301,21,2,330.43,4,3,2,432,Potential Loyalists
17302,15,5,1135.63,5,4,3,543,Loyal Customers
17303,361,1,233.09,2,2,1,221,Lost
17304,534,1,111.5,1,2,1,121,Lost
17305,649,1,1222.5,1,2,4,124,Lost
17306,11,16,4910.83,5,5,5,555,Champions
17307,395,9,2665.01,2,5,4,254,At Risk
17308,393,1,40.32,2,2,1,221,Lost
17309,95,3,330.59000000000003,3,3,2,332,Potential Loyalists
17310,387,1,260.09999999999997,2,2,1,221,Lost
17311,78,6,3303.91,3,4,5,345,Loyal Customers
17312,139,3,644.3,3,3,3,333,Loyal Customers
17313,31,1,2328.84,4,2,4,424,New Customers
17314,25,17,4832.8,4,5,5,455,Champions
17315,2,41,9414.23,5,5,5,555,Champions
17316,420,1,124.45,1,2,1,121,Lost
17317,46,2,1443.6,4,3,4,434,Loyal Customers
17318,725,1,164.28,1,2,1,121,Lost
17319,669,1,29.1,1,2,1,121,Lost
17320,100,6,2895.77,3,4,5,345,Loyal Customers
17321,8,6,1619.38,5,4,4,544,Champions
17322,376,5,922.59,2,4,3,243,At Risk
17323,15,12,1565.59,5,5,4,554,Champions
17324,18,12,2259.92,5,5,4,554,Champions
17325,280,3,524.8199999999999,2,3,2,232,Potential Loyalists
17326,408,2,305.0,2,3,2,232,Potential Loyalists
17327,410,2,152.35,1,3,1,131,Potential Loyalists
17328,673,1,104.7,1,2,1,121,Lost
17329,14,5,1004.4300000000001,5,4,3,543,Loyal Customers
17330,23,3,373.85,4,3,2,432,Potential Loyalists
17331,124,1,175.2,3,2,1,321,Potential Loyalists
17332,528,5,822.3199999999999,1,4,3,143,At Risk
17333,86,1,494.25,3,2,2,322,Potential Loyalists
17334,302,3,635.15,2,3,3,233,At Risk
17335,384,2,508.0,2,3,2,232,Potential Loyalists
17336,472,1,81.12,1,2,1,121,Lost
17337,151,4,2027.8700000000001,3,4,4,344,Loyal Customers
17338,17,17,12142.57,5,5,5,555,Champions
17339,94,3,362.36,3,3,2,332,Potential Loyalists
17340,30,18,22305.36,4,5,5,455,Champions
17341,157,5,1889.83,3,4,4,344,Loyal Customers
17342,380,4,1122.5900000000001,2,4,3,243,At Risk
17343,355,6,1175.19,2,4,4,244,At Risk
17344,46,2,468.11,4,3,2,432,Potential Loyalists
17345,15,10,1557.49,5,5,4,554,Champions
17346,4,26,5249.15,5,5,5,555,Champions
17348,15,9,2459.46,5,5,4,554,Champions
17349,179,5,740.05,3,4,3,343,Loyal Customers
17350,8,7,1889.0910000000001,5,4,4,544,Champions
17351,36,12,1988.23,4,5,4,454,Champions
17352,696,1,36.25,1,2,1,121,Lost
17353,624,1,342.0,1,2,2,122,Lost
17354,51,4,3143.46,4,4,5,445,Champions
17355,386,1,285.11,2,2,2,222,Lost
17356,312,5,867.27,2,4,3,243,At Risk
17357,24,2,388.14,4,3,2,432,Potential Loyalists
17358,303,5,849.1,2,4,3,243,At Risk
17359,11,2,284.46,5,3,2,532,Potential Loyalists
17360,17,6,1201.43,5,4,4,544,Champions
17361,49,5,880.64,4,4,3,443,Loyal Customers
17362,239,7,971.14,2,4,3,243,At Risk
17363,395,3,940.86,2,3,3,233,At Risk
17364,1,27,11480.0,5,5,5,555,Champions
17365,13,15,8141.23,5,5,5,555,Champions
17366,432,2,1096.24,1,3,3,133,At Risk
17367,238,1,168.4,2,2,1,221,Lost
17368,23,14,2669.84,4,5,4,454,Champions
17370,73,4,446.18,3,4,2,342,Potential Loyalists
17371,17,6,662.55,5,4,3,543,Loyal Customers
17372,41,28,4327.71,4,5,5,455,Champions
17373,40,7,1167.5,4,4,4,444,Champions
17374,219,3,727.11,2,3,3,233,At Risk
17375,199,4,660.55,2,4,3,243,At Risk
17376,71,4,453.64,3,4,2,342,Potential Loyalists
17377,24,78,18302.46,4,5,5,455,Champions
17378,374,1,10.95,2,2,1,221,Lost
17379,11,1,404.66,5,2,2,522,New Customers
17380,434,3,645.0,1,3,3,133,At Risk
17381,24,24,8117.51,4,5,5,455,Champions
17382,65,8,887.28,3,5,3,353,Loyal Customers
17383,4,2,309.99,5,3,2,532,Potential Loyalists
17384,19,3,507.55,5,3,2,532,Potential Loyalists
17385,15,1,261.11,5,2,1,521,New Customers
17386,8,7,1753.01,5,4,4,544,Champions
17387,20,2,784.11,4,3,3,433,Loyal Customers
17388,78,7,906.72,3,4,3,343,Loyal Customers
17389,1,60,47887.979999999996,5,5,5,555,Champions
17390,421,1,149.3,1,2,1,121,Lost
17391,164,1,101.76,3,2,1,321,Potential Loyalists
17392,307,3,574.66,2,3,2,232,Potential Loyalists
17393,411,2,381.15,1,3,2,132,Potential Loyalists
17394,219,1,48.349999999999994,2,2,1,221,Lost
17395,508,1,97.5,1,2,1,121,Lost
17396,39,13,7089.9,4,5,5,455,Champions
17397,22,3,1216.23,4,3,4,434,Loyal Customers
17398,115,3,653.38,3,3,3,333,Loyal Customers
17400,126,8,4660.1,3,5,5,355,Loyal Customers
17401,541,1,114.85,1,2,1,121,Lost
17402,5,22,5061.18,5,5,5,555,Champions
17403,36,2,370.62,4,3,2,432,Potential Loyalists
17404,4,18,16347.960000000001,5,5,5,555,Champions
17405,1,3,1014.46,5,3,3,533,Loyal Customers
17406,333,12,4276.3,2,5,5,255,At Risk
17407,412,1,552.9,1,2,2,122,Lost
17408,163,3,316.09000000000003,3,3,2,332,Potential Loyalists
17409,185,10,6099.91,3,5,5,355,Loyal Customers
17410,16,5,1180.82,5,4,4,544,Champions
17411,12,5,1425.38,5,4,4,544,Champions
17412,3,16,3827.52,5,5,5,555,Champions
17413,405,2,421.9,2,3,2,232,Potential Loyalists
17414,185,3,84.0,3,3,1,331,Potential Loyalists
17415,80,1,287.89,3,2,2,322,Potential Loyalists
17416,30,22,16887.85,4,5,5,455,Champions
17417,549,1,164.18,1,2,1,121,Lost
17418,42,3,670.0600000000001,4,3,3,433,Loyal Customers
17419,11,18,6383.62,5,5,5,555,Champions
17420,50,6,1012.63,4,4,3,443,Loyal Customers
17421,386,3,1059.41,2,3,3,233,At Risk
17422,16,11,3538.6,5,5,5,555,Champions
17423,46,3,1118.95,4,3,3,433,Loyal Customers
17425,19,2,759.17,5,3,3,533,Loyal Customers
17426,8,13,7530.41,5,5,5,555,Champions
17427,72,1,100.8,3,2,1,321,Potential Loyalists
17428,1,44,29866.28,5,5,5,555,Champions
17429,128,5,1357.46,3,4,4,344,Loyal Customers
17430,33,4,735.17,4,4,3,443,Loyal Customers
17431,313,1,403.3,2,2,2,222,Lost
17432,18,9,1702.54,5,5,4,554,Champions
17433,88,2,569.96,3,3,2,332,Potential Loyalists
17434,2,7,2373.82,5,4,4,544,Champions
17435,411,1,297.45,1,2,2,122,Lost
17436,2,5,534.06,5,4,2,542,Potential Loyalists
17437,530,1,353.21999999999997,1,2,2,122,Lost
17438,254,5,1422.77,2,4,4,244,At Risk
17439,656,1,298.38,1,2,2,122,Lost
17440,157,4,323.58,3,4,2,342,Potential Loyalists
17441,732,1,293.35,1,2,2,122,Lost
17442,37,15,4588.4,4,5,5,455,Champions
17444,152,2,2328.62,3,3,4,334,Loyal Customers
17446,177,2,120.9,3,3,1,331,Potential Loyalists
17447,40,2,541.53,4,3,2,432,Potential Loyalists
17448,529,41,14466.02,1,5,5,155,At Risk
17449,2,13,4934.5,5,5,5,555,Champions
17450,8,36,31049.76,5,5,5,555,Champions
17451,1,7,1721.4,5,4,4,544,Champions
17453,18,2,486.71999999999997,5,3,2,532,Potential Loyalists
17454,192,10,1547.94,2,5,4,254,At Risk
17455,204,1,131.7,2,2,1,221,Lost
17456,365,2,1225.42,2,3,4,234,At Risk
17457,127,13,4967.21,3,5,5,355,Loyal Customers
17458,15,2,529.58,5,3,2,532,Potential Loyalists
17459,43,2,657.3,4,3,3,433,Loyal Customers
17460,94,16,2228.27,3,5,4,354,Loyal Customers
17461,23,3,757.46,4,3,3,433,Loyal Customers
17462,60,2,675.69,3,3,3,333,Loyal Customers
17463,16,7,2541.26,5,4,4,544,Champions
17464,158,3,959.1800000000001,3,3,3,333,Loyal Customers
17465,426,7,2522.84,1,4,4,144,At Risk
17466,10,2,738.33,5,3,3,533,Loyal Customers
17467,395,1,102.6,2,2,1,221,Lost
17468,10,3,194.8,5,3,1,531,Potential Loyalists
17469,16,17,5034.3,5,5,5,555,Champions
17470,45,11,2804.87,4,5,5,455,Champions
17471,475,1,321.65000000000003,1,2,2,122,Lost
17472,191,4,935.1,2,4,3,243,At Risk
17473,409,2,573.1,2,3,2,232,Potential Loyalists
17474,600,1,1047.0,1,2,3,123,Lost
17475,79,1,194.37,3,2,1,321,Potential Loyalists
17476,396,2,453.96000000000004,2,3,2,232,Potential Loyalists
17477,613,2,1144.3,1,3,3,133,At Risk
17478,408,2,1272.8,2,3,4,234,At Risk
17479,633,1,389.26000000000005,1,2,2,122,Lost
17480,78,2,902.03,3,3,3,333,Loyal Customers
17481,4,4,1255.59,5,4,4,544,Champions
17482,487,2,778.19,1,3,3,133,At Risk
17483,65,4,591.73,3,4,3,343,Loyal Customers
17484,576,2,209.57,1,3,1,131,Potential Loyalists
17486,261,1,396.87,2,2,2,222,Lost
17487,728,1,140.60000000000002,1,2,1,121,Lost
17488,641,1,336.5,1,2,2,122,Lost
17489,59,2,376.64,4,3,2,432,Potential Loyalists
17490,1,9,2750.5,5,5,4,554,Champions
17491,1,17,5150.07,5,5,5,555,Champions
17492,248,3,1122.42,2,3,3,233,At Risk
17493,385,1,100.91000000000001,2,2,1,221,Lost
17494,502,1,54.699999999999996,1,2,1,121,Lost
17495,8,3,806.72,5,3,3,533,Loyal Customers
17496,359,4,1312.99,2,4,4,244,At Risk
17497,390,2,270.3,2,3,1,231,Potential Loyalists
17498,76,1,272.22,3,2,2,322,Potential Loyalists
17499,290,2,1311.44,2,3,4,234,At Risk
17500,30,1,33.0,4,2,1,421,New Customers
17501,221,2,288.6,2,3,2,232,Potential Loyalists
17502,9,4,689.1,5,4,3,543,Loyal Customers
17503,3,2,558.96,5,3,2,532,Potential Loyalists
17504,206,18,9160.14,2,5,5,255,At Risk
17505,162,5,2419.53,3,4,4,344,Loyal Customers
17506,76,1,302.2,3,2,2,322,Potential Loyalists
17507,262,2,605.58,2,3,3,233,At Risk
17508,281,8,4579.23,2,5,5,255,At Risk
17509,58,8,6115.14,4,5,5,455,Champions
17510,25,2,514.56,4,3,2,432,Potential Loyalists
17511,3,57,146269.19,5,5,5,555,Champions
17512,29,15,3844.94,4,5,5,455,Champions
17513,72,3,1158.8,3,3,3,333,Loyal Customers
17514,128,2,542.83,3,3,2,332,Potential Loyalists
17515,31,9,1446.76,4,5,4,454,Champions
17516,15,6,917.65,5,4,3,543,Loyal Customers
17517,309,1,153.94,2,2,1,221,Lost
17518,426,2,329.42,1,3,2,132,Potential Loyalists
17519,17,15,4902.82,5,5,5,555,Champions
17520,54,1,514.91,4,2,2,422,New Customers
17521,30,5,1253.11,4,4,4,444,Champions
17522,2,5,1070.71,5,4,3,543,Loyal Customers
17523,11,2,263.43,5,3,1,531,Potential Loyalists
17524,361,3,539.14,2,3,2,232,Potential Loyalists
17525,360,3,1161.9,2,3,3,233,At Risk
17526,5,12,4096.19,5,5,5,555,Champions
17527,54,4,939.37,4,4,3,443,Loyal Customers
17528,1,8,3174.9,5,5,5,555,Champions
17529,610,2,1203.35,1,3,4,134,At Risk
17530,1,12,3012.76,5,5,5,555,Champions
17531,190,3,1266.82,2,3,4,234,At Risk
17532,386,1,65.34,2,2,1,221,Lost
17533,435,1,34.8,1,2,1,121,Lost
17534,54,5,1668.83,4,4,4,444,Champions
17535,280,1,164.4,2,2,1,221,Lost
17536,177,3,364.83,3,3,2,332,Potential Loyalists
17537,30,2,897.62,4,3,3,433,Loyal Customers
17538,26,1,98.42,4,2,1,421,New Customers
17539,628,3,1194.62,1,3,4,134,At Risk
17540,25,6,1590.6000000000001,4,4,4,444,Champions
17541,510,1,124.46,1,2,1,121,Lost
17542,270,3,341.7,2,3,2,232,Potential Loyalists
17543,550,1,120.05,1,2,1,121,Lost
17544,390,3,935.74,2,3,3,233,At Risk
17545,43,6,1388.64,4,4,4,444,Champions
17547,376,2,588.0500000000001,2,3,3,233,At Risk
17548,234,4,731.26,2,4,3,243,At Risk
17549,24,2,148.86,4,3,1,431,Potential Loyalists
17550,197,9,2507.74,2,5,4,254,At Risk
17551,359,1,306.84,2,2,2,222,Lost
17552,60,12,3085.29,3,5,5,355,Loyal Customers
17553,130,2,441.6,3,3,2,332,Potential Loyalists
17554,1,5,1753.45,5,4,4,544,Champions
17555,20,5,1057.74,4,4,3,443,Loyal Customers
17556,206,2,300.67,2,3,2,232,Potential Loyalists
17557,14,4,575.46,5,4,2,542,Potential Loyalists
17558,393,1,259.17,2,2,1,221,Lost
17559,513,1,167.62,1,2,1,121,Lost
17560,95,8,1895.8,3,5,4,354,Loyal Customers
17561,19,4,722.34,5,4,3,543,Loyal Customers
17562,14,7,1122.38,5,4,3,543,Loyal Customers
17563,578,2,392.38,1,3,2,132,Potential Loyalists
17564,24,3,454.01,4,3,2,432,Potential Loyalists
17565,587,1,131.83,1,2,1,121,Lost
17566,8,2,901.21,5,3,3,533,Loyal Customers
17567,7,9,5124.03,5,5,5,555,Champions
17568,633,1,382.79,1,2,2,122,Lost
17569,332,1,344.14,2,2,2,222,Lost
17571,50,5,1687.1,4,4,4,444,Champions
17572,71,10,723.01,3,5,3,353,Loyal Customers
17573,29,3,380.6,4,3,2,432,Potential Loyalists
17574,243,1,185.65,2,2,1,221,Lost
17575,667,1,171.7,1,2,1,121,Lost
17576,8,41,9005.96,5,5,5,555,Champions
17577,645,2,348.75,1,3,2,132,Potential Loyalists
17578,218,7,1047.33,2,4,3,243,At Risk
17579,5,4,697.38,5,4,3,543,Loyal Customers
17580,253,5,545.27,2,4,2,242,Potential Loyalists
17581,1,42,18301.95,5,5,5,555,Champions
17582,236,5,1450.7,2,4,4,244,At Risk
17583,560,1,135.95,1,2,1,121,Lost
17584,7,6,5119.8,5,4,5,545,Champions
17585,109,7,1954.25,3,4,4,344,Loyal Customers
17586,619,1,167.4,1,2,1,121,Lost
17587,628,1,181.66,1,2,1,121,Lost
17588,100,7,2887.35,3,4,5,345,Loyal Customers
17589,60,18,13837.97,3,5,5,355,Loyal Customers
17590,2,3,1447.27,5,3,4,534,Loyal Customers
17591,73,8,2730.7200000000003,3,5,4,354,Loyal Customers
17592,739,1,148.3,1,2,1,121,Lost
17593,4,11,8095.8,5,5,5,555,Champions
17594,85,4,2497.88,3,4,4,344,Loyal Customers
17595,12,2,388.79,5,3,2,532,Potential Loyalists
17596,23,13,4520.9800000000005,4,5,5,455,Champions
17597,214,5,3358.71,2,4,5,245,At Risk
17598,381,1,409.98,2,2,2,222,Lost
17599,478,1,52.05,1,2,1,121,Lost
17600,18,1,145.02,5,2,1,521,New Customers
17601,239,2,421.48,2,3,2,232,Potential Loyalists
17602,2,14,7371.2300000000005,5,5,5,555,Champions
17603,78,4,1543.48,3,4,4,344,Loyal Customers
17604,217,6,945.9300000000001,2,4,3,243,At Risk
17605,590,1,160.75,1,2,1,121,Lost
17606,737,1,87.30000000000001,1,2,1,121,Lost
17607,376,1,333.81,2,2,2,222,Lost
17608,33,4,498.53,4,4,2,442,Potential Loyalists
17609,41,11,1844.49,4,5,4,454,Champions
17610,540,5,1510.54,1,4,4,144,At Risk
17611,7,28,8321.13,5,5,5,555,Champions
