Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue,Year,Month,YearMonth,DayOfWeek,Hour,Category
576255,22187,GREEN CHRISTMAS TREE CARD HOLDER,4,2011-11-14 14:09:00,1.95,15993,United Kingdom,7.8,2011,11,2011-11,0,14,
576255,22155,STAR DECORATION RUSTIC,7,2011-11-14 14:09:00,0.42,15993,United Kingdom,2.94,2011,11,2011-11,0,14,
576259,22867,HAND WARMER BIRD DESIGN,12,2011-11-14 14:18:00,2.1,12957,United Kingdom,25.200000000000003,2011,11,2011-11,0,14,
576269,79321,CHILLI LIGHTS,4,2011-11-14 14:23:00,5.75,12762,Portugal,23.0,2011,11,2011-11,0,14,
576274,21866,UNION JACK FLAG LUGGAGE TAG,1,2011-11-14 14:24:00,1.25,17793,United Kingdom,1.25,2011,11,2011-11,0,14,
576274,21755,LOVE BUILDING BLOCK WORD,1,2011-11-14 14:24:00,6.25,17793,United Kingdom,6.25,2011,11,2011-11,0,14,
576274,21865,PINK UNION JACK  PASSPORT COVER ,1,2011-11-14 14:24:00,2.1,17793,United Kingdom,2.1,2011,11,2011-11,0,14,
576274,23103,JINGLE BELL HEART DECORATION,1,2011-11-14 14:24:00,1.65,17793,United Kingdom,1.65,2011,11,2011-11,0,14,
576303,22483,RED GINGHAM TEDDY BEAR ,1,2011-11-14 14:51:00,2.95,15532,United Kingdom,2.95,2011,11,2011-11,0,14,
576303,23379,PACK OF 12 RED APPLE TISSUES,12,2011-11-14 14:51:00,0.39,15532,United Kingdom,4.68,2011,11,2011-11,0,14,
576303,17003,BROCADE RING PURSE ,36,2011-11-14 14:51:00,0.39,15532,United Kingdom,14.040000000000001,2011,11,2011-11,0,14,
576303,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,4,2011-11-14 14:51:00,2.1,15532,United Kingdom,8.4,2011,11,2011-11,0,14,
576323,21257,VICTORIAN SEWING BOX MEDIUM,1,2011-11-14 15:10:00,7.95,16161,United Kingdom,7.95,2011,11,2011-11,0,15,
576328,23581,JUMBO BAG PAISLEY PARK,10,2011-11-14 15:19:00,2.08,13577,United Kingdom,20.8,2011,11,2011-11,0,15,
576339,22493,PAINT YOUR OWN CANVAS SET,4,2011-11-14 15:27:00,3.29,14096,United Kingdom,13.16,2011,11,2011-11,0,15,
576339,79321,CHILLI LIGHTS,3,2011-11-14 15:27:00,12.46,14096,United Kingdom,37.38,2011,11,2011-11,0,15,
576339,21791,VINTAGE HEADS AND TAILS CARD GAME ,7,2011-11-14 15:27:00,2.46,14096,United Kingdom,17.22,2011,11,2011-11,0,15,
576339,22436,12 COLOURED PARTY BALLOONS,1,2011-11-14 15:27:00,1.25,14096,United Kingdom,1.25,2011,11,2011-11,0,15,
576339,90083,CRYSTAL CZECH CROSS PHONE CHARM,1,2011-11-14 15:27:00,1.63,14096,United Kingdom,1.63,2011,11,2011-11,0,15,
576339,85049A,TRADITIONAL CHRISTMAS RIBBONS,10,2011-11-14 15:27:00,2.46,14096,United Kingdom,24.6,2011,11,2011-11,0,15,
576349,72741,GRAND CHOCOLATECANDLE,18,2011-11-14 15:41:00,1.45,16519,United Kingdom,26.099999999999998,2011,11,2011-11,0,15,
576364,21899,GARAGE KEY FOB,1,2011-11-14 17:40:00,0.65,15009,United Kingdom,0.65,2011,11,2011-11,0,17,
576371,22340,NOEL GARLAND PAINTED ZINC ,24,2011-11-15 08:07:00,0.39,14911,EIRE,9.36,2011,11,2011-11,1,8,
576381,16169E,WRAP 50'S  CHRISTMAS,25,2011-11-15 09:26:00,0.42,12839,United Kingdom,10.5,2011,11,2011-11,1,9,
576399,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2011-11-15 10:50:00,0.42,12684,France,10.08,2011,11,2011-11,1,10,
576405,23314,VINTAGE CHRISTMAS TABLECLOTH,3,2011-11-15 11:14:00,12.5,13735,United Kingdom,37.5,2011,11,2011-11,1,11,
576447,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",24,2011-11-15 11:30:00,0.39,13949,United Kingdom,9.36,2011,11,2011-11,1,11,
576463,21990,MODERN FLORAL STATIONERY SET,1,2011-11-15 11:37:00,1.25,17974,United Kingdom,1.25,2011,11,2011-11,1,11,
576463,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-11-15 11:37:00,2.1,17974,United Kingdom,2.1,2011,11,2011-11,1,11,
576463,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,2,2011-11-15 11:37:00,1.45,17974,United Kingdom,2.9,2011,11,2011-11,1,11,
576463,22144,CHRISTMAS CRAFT LITTLE FRIENDS,4,2011-11-15 11:37:00,2.1,17974,United Kingdom,8.4,2011,11,2011-11,1,11,
576508,23212,HEART WREATH DECORATION WITH BELL,6,2011-11-15 12:02:00,1.25,17777,United Kingdom,7.5,2011,11,2011-11,1,12,
576513,22636,CHILDS BREAKFAST SET CIRCUS PARADE,3,2011-11-15 12:10:00,8.5,14715,United Kingdom,25.5,2011,11,2011-11,1,12,
576514,22690,DOORMAT HOME SWEET HOME BLUE ,2,2011-11-15 12:13:00,8.25,13950,United Kingdom,16.5,2011,11,2011-11,1,12,
576538,72800B, 4 PURPLE FLOCK DINNER CANDLES,1,2011-11-15 12:42:00,2.55,14725,United Kingdom,2.55,2011,11,2011-11,1,12,
576538,21481,FAWN BLUE HOT WATER BOTTLE,2,2011-11-15 12:42:00,3.75,14725,United Kingdom,7.5,2011,11,2011-11,1,12,
576553,M,Manual,6,2011-11-15 12:57:00,2.55,14666,United Kingdom,15.299999999999999,2011,11,2011-11,1,12,
576575,22600,CHRISTMAS RETROSPOT STAR WOOD,12,2011-11-15 13:55:00,0.85,16295,United Kingdom,10.2,2011,11,2011-11,1,13,
576589,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-11-15 14:29:00,0.29,17659,United Kingdom,6.959999999999999,2011,11,2011-11,1,14,
576592,22211,WOOD STAMP SET FLOWERS,2,2011-11-15 14:47:00,0.83,13614,United Kingdom,1.66,2011,11,2011-11,1,14,
576592,47566,PARTY BUNTING,1,2011-11-15 14:47:00,4.95,13614,United Kingdom,4.95,2011,11,2011-11,1,14,
576592,47580,TEA TIME DES TEA COSY,2,2011-11-15 14:47:00,2.55,13614,United Kingdom,5.1,2011,11,2011-11,1,14,
576593,22744,MAKE YOUR OWN MONSOON CARD KIT,1,2011-11-15 14:48:00,2.95,15720,United Kingdom,2.95,2011,11,2011-11,1,14,
576593,22442,GROW YOUR OWN FLOWERS SET OF 3,1,2011-11-15 14:48:00,7.95,15720,United Kingdom,7.95,2011,11,2011-11,1,14,
576597,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2011-11-15 14:57:00,0.65,14194,United Kingdom,7.800000000000001,2011,11,2011-11,1,14,
576597,23691,WRAP KEEP CALM BIRTHDAY,50,2011-11-15 14:57:00,0.42,14194,United Kingdom,21.0,2011,11,2011-11,1,14,
576599,22642,SET OF 4 NAPKIN CHARMS STARS   ,4,2011-11-15 15:06:00,2.55,14544,United Kingdom,10.2,2011,11,2011-11,1,15,
576599,22152,PLACE SETTING WHITE STAR,24,2011-11-15 15:06:00,0.42,14544,United Kingdom,10.08,2011,11,2011-11,1,15,
576600,22731,3D CHRISTMAS STAMPS STICKERS ,2,2011-11-15 15:08:00,1.25,18181,United Kingdom,2.5,2011,11,2011-11,1,15,
576602,23175,REGENCY MILK JUG PINK ,24,2011-11-15 15:20:00,2.75,14156,EIRE,66.0,2011,11,2011-11,1,15,
576603,21888,BINGO SET,4,2011-11-15 15:22:00,3.75,14911,EIRE,15.0,2011,11,2011-11,1,15,
576609,22976,CIRCUS PARADE CHILDRENS EGG CUP ,6,2011-11-15 16:08:00,1.25,15556,United Kingdom,7.5,2011,11,2011-11,1,16,
576614,85015,SET OF 12  VINTAGE POSTCARD SET,2,2011-11-15 16:38:00,0.65,12933,United Kingdom,1.3,2011,11,2011-11,1,16,
576614,23349,ROLL WRAP VINTAGE CHRISTMAS,3,2011-11-15 16:38:00,1.25,12933,United Kingdom,3.75,2011,11,2011-11,1,16,
576614,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,2011-11-15 16:38:00,2.1,12933,United Kingdom,4.2,2011,11,2011-11,1,16,
576625,23439,HAND WARMER RED LOVE HEART,2,2011-11-15 17:20:00,2.1,15571,United Kingdom,4.2,2011,11,2011-11,1,17,
576626,23660,HENRIETTA HEN MUG ,2,2011-11-15 17:26:00,1.65,12890,United Kingdom,3.3,2011,11,2011-11,1,17,
576630,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,2011-11-16 08:38:00,3.75,13816,Germany,15.0,2011,11,2011-11,2,8,
576631,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,2011-11-16 08:53:00,1.65,16626,United Kingdom,19.799999999999997,2011,11,2011-11,2,8,Toys
576653,22993,SET OF 4 PANTRY JELLY MOULDS,72,2011-11-16 10:45:00,1.06,14156,EIRE,76.32000000000001,2011,11,2011-11,2,10,
576655,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,2011-11-16 10:55:00,3.75,15687,United Kingdom,15.0,2011,11,2011-11,2,10,
576665,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,6,2011-11-16 11:46:00,1.25,17841,United Kingdom,7.5,2011,11,2011-11,2,11,
576665,22754,SMALL RED BABUSHKA NOTEBOOK ,1,2011-11-16 11:46:00,0.85,17841,United Kingdom,0.85,2011,11,2011-11,2,11,
576665,22989,SET 2 PANTRY DESIGN TEA TOWELS,1,2011-11-16 11:46:00,3.25,17841,United Kingdom,3.25,2011,11,2011-11,2,11,
576667,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-16 11:48:00,2.08,12963,United Kingdom,20.8,2011,11,2011-11,2,11,
576667,22600,CHRISTMAS RETROSPOT STAR WOOD,12,2011-11-16 11:48:00,0.85,12963,United Kingdom,10.2,2011,11,2011-11,2,11,
576684,21877,HOME SWEET HOME MUG,12,2011-11-16 12:08:00,1.65,14092,United Kingdom,19.799999999999997,2011,11,2011-11,2,12,
576688,22151,PLACE SETTING WHITE HEART,24,2011-11-16 12:16:00,0.42,16717,United Kingdom,10.08,2011,11,2011-11,2,12,
576689,23100,SILVER BELLS TABLE DECORATION,1,2011-11-16 12:18:00,1.25,16657,United Kingdom,1.25,2011,11,2011-11,2,12,
576695,22560,TRADITIONAL MODELLING CLAY,2,2011-11-16 12:25:00,1.25,16469,United Kingdom,2.5,2011,11,2011-11,2,12,
576695,23322,LARGE WHITE HEART OF WICKER,1,2011-11-16 12:25:00,2.95,16469,United Kingdom,2.95,2011,11,2011-11,2,12,
576695,22158,3 HEARTS HANGING DECORATION RUSTIC,1,2011-11-16 12:25:00,2.95,16469,United Kingdom,2.95,2011,11,2011-11,2,12,
576696,23318,BOX OF 6 MINI VINTAGE CRACKERS,3,2011-11-16 12:26:00,2.49,16669,United Kingdom,7.470000000000001,2011,11,2011-11,2,12,
576779,23413,DECORATIVE VINTAGE COFFEE  BOX,3,2011-11-16 13:25:00,4.95,14554,United Kingdom,14.850000000000001,2011,11,2011-11,2,13,
576784,21731,RED TOADSTOOL LED NIGHT LIGHT,1,2011-11-16 13:40:00,1.65,16204,United Kingdom,1.65,2011,11,2011-11,2,13,
576809,22211,WOOD STAMP SET FLOWERS,12,2011-11-16 14:20:00,0.83,14851,United Kingdom,9.959999999999999,2011,11,2011-11,2,14,
576832,23526,WALL ART DOG LICENCE ,4,2011-11-16 15:01:00,5.95,13102,United Kingdom,23.8,2011,11,2011-11,2,15,
576864,23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,1,2011-11-16 16:06:00,8.25,12748,United Kingdom,8.25,2011,11,2011-11,2,16,
576864,23283,DOORMAT VINTAGE LEAF,1,2011-11-16 16:06:00,8.25,12748,United Kingdom,8.25,2011,11,2011-11,2,16,
576867,22485,SET OF 2 WOODEN MARKET CRATES,2,2011-11-16 16:18:00,12.75,13012,United Kingdom,25.5,2011,11,2011-11,2,16,
576872,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-11-16 16:26:00,2.08,13238,United Kingdom,20.8,2011,11,2011-11,2,16,
576881,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,2011-11-16 17:10:00,2.1,14673,United Kingdom,12.600000000000001,2011,11,2011-11,2,17,
576892,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-11-17 08:20:00,2.08,15737,United Kingdom,20.8,2011,11,2011-11,3,8,
576909,22704,WRAP RED APPLES ,25,2011-11-17 09:49:00,0.42,12471,Germany,10.5,2011,11,2011-11,3,9,
576909,23294,SET OF 6 SNACK LOAF BAKING CASES,8,2011-11-17 09:49:00,0.83,12471,Germany,6.64,2011,11,2011-11,3,9,
576911,23236,STORAGE TIN VINTAGE DOILY ,1,2011-11-17 10:01:00,2.89,17461,United Kingdom,2.89,2011,11,2011-11,3,10,
576914,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,48,2011-11-17 10:09:00,0.29,15124,United Kingdom,13.919999999999998,2011,11,2011-11,3,10,
576926,22866,HAND WARMER SCOTTY DOG DESIGN,48,2011-11-17 10:59:00,2.1,14113,United Kingdom,100.80000000000001,2011,11,2011-11,3,10,
576926,23564,EGG CUP MILKMAID INGRID,12,2011-11-17 10:59:00,1.25,14113,United Kingdom,15.0,2011,11,2011-11,3,10,
576927,23320,GIANT 50'S CHRISTMAS CRACKER,12,2011-11-17 11:02:00,2.89,12567,France,34.68,2011,11,2011-11,3,11,
576933,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-11-17 11:29:00,0.42,15529,United Kingdom,5.04,2011,11,2011-11,3,11,
576948,23395,BELLE JARDINIERE CUSHION COVER,4,2011-11-17 11:45:00,3.75,14515,United Kingdom,15.0,2011,11,2011-11,3,11,
576971,23084,RABBIT NIGHT LIGHT,48,2011-11-17 11:51:00,1.79,14032,United Kingdom,85.92,2011,11,2011-11,3,11,Home Decor
576995,23089,GLASS BON BON JAR,12,2011-11-17 11:59:00,1.95,16298,United Kingdom,23.4,2011,11,2011-11,3,11,
576995,22947,WOODEN ADVENT CALENDAR RED,12,2011-11-17 11:59:00,7.95,16298,United Kingdom,95.4,2011,11,2011-11,3,11,
577025,21259,VICTORIAN SEWING BOX SMALL ,2,2011-11-17 12:54:00,5.95,16161,United Kingdom,11.9,2011,11,2011-11,3,12,
577025,21257,VICTORIAN SEWING BOX MEDIUM,2,2011-11-17 12:54:00,7.95,16161,United Kingdom,15.9,2011,11,2011-11,3,12,
577029,23233,WRAP POPPIES  DESIGN,25,2011-11-17 12:59:00,0.42,15563,United Kingdom,10.5,2011,11,2011-11,3,12,
577034,22589,CARDHOLDER GINGHAM STAR,1,2011-11-17 13:16:00,2.89,12847,United Kingdom,2.89,2011,11,2011-11,3,13,
577034,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,2,2011-11-17 13:16:00,0.29,12847,United Kingdom,0.58,2011,11,2011-11,3,13,
577034,23283,DOORMAT VINTAGE LEAF,1,2011-11-17 13:16:00,8.25,12847,United Kingdom,8.25,2011,11,2011-11,3,13,
577039,23355,HOT WATER BOTTLE KEEP CALM,4,2011-11-17 13:30:00,4.95,12539,Spain,19.8,2011,11,2011-11,3,13,
577046,20750,RED RETROSPOT MINI CASES,2,2011-11-17 13:46:00,7.95,12449,Belgium,15.9,2011,11,2011-11,3,13,
577046,21787,RAIN PONCHO RETROSPOT,24,2011-11-17 13:46:00,0.85,12449,Belgium,20.4,2011,11,2011-11,3,13,
577046,22192,BLUE DINER WALL CLOCK,4,2011-11-17 13:46:00,8.5,12449,Belgium,34.0,2011,11,2011-11,3,13,
577049,22210,WOOD STAMP SET BEST WISHES,1,2011-11-17 13:58:00,0.83,17397,United Kingdom,0.83,2011,11,2011-11,3,13,
577050,23583,LUNCH BAG PAISLEY PARK  ,10,2011-11-17 13:59:00,1.65,14191,United Kingdom,16.5,2011,11,2011-11,3,13,
577052,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,6,2011-11-17 14:08:00,1.25,17397,United Kingdom,7.5,2011,11,2011-11,3,14,
577056,21633,SUNFLOWER DECORATIVE PARASOL,3,2011-11-17 14:24:00,12.75,17985,United Kingdom,38.25,2011,11,2011-11,3,14,
577057,22383,LUNCH BAG SUKI DESIGN ,2,2011-11-17 14:26:00,1.65,12748,United Kingdom,3.3,2011,11,2011-11,3,14,
577058,84558A,3D DOG PICTURE PLAYING CARDS,1,2011-11-17 14:29:00,2.95,18122,United Kingdom,2.95,2011,11,2011-11,3,14,
577061,20764,ABSTRACT CIRCLES SKETCHBOOK ,4,2011-11-17 14:40:00,3.75,14911,EIRE,15.0,2011,11,2011-11,3,14,
577061,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,6,2011-11-17 14:40:00,3.25,14911,EIRE,19.5,2011,11,2011-11,3,14,
577071,21208,PASTEL COLOUR HONEYCOMB FAN,5,2011-11-17 14:56:00,0.39,13969,United Kingdom,1.9500000000000002,2011,11,2011-11,3,14,
577071,22187,GREEN CHRISTMAS TREE CARD HOLDER,5,2011-11-17 14:56:00,1.95,13969,United Kingdom,9.75,2011,11,2011-11,3,14,
577076,22383,LUNCH BAG SUKI DESIGN ,2,2011-11-17 15:08:00,1.65,14362,United Kingdom,3.3,2011,11,2011-11,3,15,
577077,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,4,2011-11-17 15:16:00,0.55,17799,United Kingdom,2.2,2011,11,2011-11,3,15,
577080,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-11-17 15:24:00,2.95,17001,United Kingdom,35.400000000000006,2011,11,2011-11,3,15,
577092,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,6,2011-11-17 16:35:00,2.95,15136,United Kingdom,17.700000000000003,2011,11,2011-11,3,16,
577093,23292,SPACEBOY CHILDRENS CUP,8,2011-11-17 16:37:00,1.25,13089,United Kingdom,10.0,2011,11,2011-11,3,16,
577095,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,1,2011-11-17 16:39:00,2.1,15867,United Kingdom,2.1,2011,11,2011-11,3,16,
577095,15056N,EDWARDIAN PARASOL NATURAL,2,2011-11-17 16:39:00,5.95,15867,United Kingdom,11.9,2011,11,2011-11,3,16,
577095,23351,ROLL WRAP 50'S CHRISTMAS,3,2011-11-17 16:39:00,1.25,15867,United Kingdom,3.75,2011,11,2011-11,3,16,
577109,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,24,2011-11-17 17:50:00,0.42,16042,United Kingdom,10.08,2011,11,2011-11,3,17,
577110,22574,HEART WOODEN CHRISTMAS DECORATION,12,2011-11-17 17:53:00,0.85,14234,United Kingdom,10.2,2011,11,2011-11,3,17,
577126,21564,PINK  HEART SHAPE LOVE BUCKET ,6,2011-11-17 19:22:00,2.95,12406,Denmark,17.700000000000003,2011,11,2011-11,3,19,
577161,22866,HAND WARMER SCOTTY DOG DESIGN,12,2011-11-18 10:18:00,2.1,18210,United Kingdom,25.200000000000003,2011,11,2011-11,4,10,
577171,21015,DARK BIRD HOUSE TREE DECORATION,24,2011-11-18 10:52:00,0.29,17159,United Kingdom,6.959999999999999,2011,11,2011-11,4,10,
577173,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-11-18 10:57:00,0.55,14849,United Kingdom,13.200000000000001,2011,11,2011-11,4,10,
577174,20659,ECONOMY LUGGAGE TAG,1,2011-11-18 10:58:00,1.25,17841,United Kingdom,1.25,2011,11,2011-11,4,10,
577178,21499,BLUE POLKADOT WRAP,25,2011-11-18 11:10:00,0.42,12618,Italy,10.5,2011,11,2011-11,4,11,
577218,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,2011-11-18 12:02:00,1.25,13117,United Kingdom,15.0,2011,11,2011-11,4,12,
577228,20971,PINK BLUE FELT CRAFT TRINKET BOX,2,2011-11-18 12:07:00,1.25,12391,Cyprus,2.5,2011,11,2011-11,4,12,
577298,22195,LARGE HEART MEASURING SPOONS,24,2011-11-18 12:49:00,1.65,14299,United Kingdom,39.599999999999994,2011,11,2011-11,4,12,
577298,22867,HAND WARMER BIRD DESIGN,12,2011-11-18 12:49:00,2.1,14299,United Kingdom,25.200000000000003,2011,11,2011-11,4,12,
577300,23355,HOT WATER BOTTLE KEEP CALM,2,2011-11-18 12:53:00,4.95,16924,United Kingdom,9.9,2011,11,2011-11,4,12,
577300,20727,LUNCH BAG  BLACK SKULL.,5,2011-11-18 12:53:00,1.65,16924,United Kingdom,8.25,2011,11,2011-11,4,12,
577300,21479,WHITE SKULL HOT WATER BOTTLE ,1,2011-11-18 12:53:00,4.25,16924,United Kingdom,4.25,2011,11,2011-11,4,12,
577302,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-11-18 12:57:00,0.95,17904,United Kingdom,0.95,2011,11,2011-11,4,12,
577303,21479,WHITE SKULL HOT WATER BOTTLE ,12,2011-11-18 13:02:00,4.25,14390,United Kingdom,51.0,2011,11,2011-11,4,13,
577310,23371,SET 36 COLOUR PENCILS SPACEBOY ,128,2011-11-18 13:15:00,1.06,13516,United Kingdom,135.68,2011,11,2011-11,4,13,
577314,23311,VINTAGE CHRISTMAS STOCKING ,6,2011-11-18 13:23:00,2.55,12444,Norway,15.299999999999999,2011,11,2011-11,4,13,
577315,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,1,2011-11-18 13:25:00,4.95,17811,United Kingdom,4.95,2011,11,2011-11,4,13,
577317,20726,LUNCH BAG WOODLAND,2,2011-11-18 13:33:00,1.65,16426,United Kingdom,3.3,2011,11,2011-11,4,13,
577317,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-18 13:33:00,2.08,16426,United Kingdom,2.08,2011,11,2011-11,4,13,
577332,22738,RIBBON REEL SNOWY VILLAGE,10,2011-11-18 14:25:00,1.65,13013,United Kingdom,16.5,2011,11,2011-11,4,14,
577333,23355,HOT WATER BOTTLE KEEP CALM,4,2011-11-18 14:40:00,4.95,14868,United Kingdom,19.8,2011,11,2011-11,4,14,
577337,21191,LARGE WHITE HONEYCOMB PAPER BELL  ,1,2011-11-18 14:51:00,2.1,15494,United Kingdom,2.1,2011,11,2011-11,4,14,
577359,22150,3 STRIPEY MICE FELTCRAFT,4,2011-11-18 16:07:00,1.95,14903,United Kingdom,7.8,2011,11,2011-11,4,16,
577365,23085,ANTIQUE SILVER BAUBLE LAMP  ,4,2011-11-18 16:19:00,10.4,17063,United Kingdom,41.6,2011,11,2011-11,4,16,
577410,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2011-11-20 10:59:00,2.1,14664,United Kingdom,2.1,2011,11,2011-11,6,10,
577411,21790,VINTAGE SNAP CARDS,24,2011-11-20 11:00:00,0.85,17387,United Kingdom,20.4,2011,11,2011-11,6,11,
577411,21136,PAINTED METAL PEARS ASSORTED,8,2011-11-20 11:00:00,1.69,17387,United Kingdom,13.52,2011,11,2011-11,6,11,
577479,35001G,HAND OPEN SHAPE GOLD,6,2011-11-20 11:34:00,4.25,14911,EIRE,25.5,2011,11,2011-11,6,11,
577479,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2011-11-20 11:34:00,1.95,14911,EIRE,15.6,2011,11,2011-11,6,11,
577482,23355,HOT WATER BOTTLE KEEP CALM,3,2011-11-20 11:43:00,4.95,16762,United Kingdom,14.850000000000001,2011,11,2011-11,6,11,
577484,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,2011-11-20 11:52:00,0.83,13536,United Kingdom,0.83,2011,11,2011-11,6,11,
577485,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,5,2011-11-20 11:56:00,2.95,16360,United Kingdom,14.75,2011,11,2011-11,6,11,
577485,22467,GUMBALL COAT RACK,2,2011-11-20 11:56:00,2.55,16360,United Kingdom,5.1,2011,11,2011-11,6,11,
577485,23571,TRADITIONAL NAUGHTS & CROSSES,2,2011-11-20 11:56:00,1.65,16360,United Kingdom,3.3,2011,11,2011-11,6,11,
577495,22562,MONSTERS STENCIL CRAFT,1,2011-11-20 12:20:00,1.25,14704,United Kingdom,1.25,2011,11,2011-11,6,12,
577495,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,3,2011-11-20 12:20:00,0.29,14704,United Kingdom,0.8699999999999999,2011,11,2011-11,6,12,
577495,23245,SET OF 3 REGENCY CAKE TINS,1,2011-11-20 12:20:00,4.95,14704,United Kingdom,4.95,2011,11,2011-11,6,12,
577495,21620,SET OF 4 ROSE BOTANICAL CANDLES,2,2011-11-20 12:20:00,1.25,14704,United Kingdom,2.5,2011,11,2011-11,6,12,
577495,22598,CHRISTMAS MUSICAL ZINC TREE,5,2011-11-20 12:20:00,0.29,14704,United Kingdom,1.45,2011,11,2011-11,6,12,
577499,85035C,ROSE 3 WICK MORRIS BOX CANDLE,2,2011-11-20 12:24:00,1.25,15906,United Kingdom,2.5,2011,11,2011-11,6,12,
577499,23570,TRADITIONAL PICK UP STICKS GAME ,2,2011-11-20 12:24:00,1.25,15906,United Kingdom,2.5,2011,11,2011-11,6,12,
577501,23230,WRAP ALPHABET DESIGN,25,2011-11-20 12:32:00,0.42,14075,United Kingdom,10.5,2011,11,2011-11,6,12,
577503,84086B,YELLOW/BLUE RETRO RADIO,3,2011-11-20 12:34:00,2.95,18110,United Kingdom,8.850000000000001,2011,11,2011-11,6,12,
577504,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,10,2011-11-20 12:36:00,0.85,14159,United Kingdom,8.5,2011,11,2011-11,6,12,
577504,21791,VINTAGE HEADS AND TAILS CARD GAME ,2,2011-11-20 12:36:00,1.25,14159,United Kingdom,2.5,2011,11,2011-11,6,12,
577504,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,19,2011-11-20 12:36:00,0.29,14159,United Kingdom,5.51,2011,11,2011-11,6,12,
577506,22701,PINK DOG BOWL,1,2011-11-20 12:40:00,2.95,13212,United Kingdom,2.95,2011,11,2011-11,6,12,
577507,23238,SET OF 4 KNICK KNACK TINS LONDON ,2,2011-11-20 12:42:00,4.15,14710,United Kingdom,8.3,2011,11,2011-11,6,12,
577517,21535,RED RETROSPOT SMALL MILK JUG,2,2011-11-20 13:16:00,2.55,16710,United Kingdom,5.1,2011,11,2011-11,6,13,
577517,23564,EGG CUP MILKMAID INGRID,4,2011-11-20 13:16:00,1.25,16710,United Kingdom,5.0,2011,11,2011-11,6,13,
577517,23221,REINDEER HEART DECORATION SILVER,2,2011-11-20 13:16:00,0.83,16710,United Kingdom,1.66,2011,11,2011-11,6,13,
577519,23356,LOVE HOT WATER BOTTLE,4,2011-11-20 13:20:00,5.95,15044,United Kingdom,23.8,2011,11,2011-11,6,13,
577519,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-11-20 13:20:00,2.95,15044,United Kingdom,17.700000000000003,2011,11,2011-11,6,13,
577526,23206,LUNCH BAG APPLE DESIGN,10,2011-11-20 13:39:00,1.65,16513,United Kingdom,16.5,2011,11,2011-11,6,13,
577532,21620,SET OF 4 ROSE BOTANICAL CANDLES,3,2011-11-20 14:01:00,1.25,16666,United Kingdom,3.75,2011,11,2011-11,6,14,
577536,21812,GARLAND WITH HEARTS AND BELLS,1,2011-11-20 14:14:00,4.95,15850,United Kingdom,4.95,2011,11,2011-11,6,14,
577538,23203,JUMBO BAG VINTAGE DOILY ,10,2011-11-20 14:20:00,2.08,18040,United Kingdom,20.8,2011,11,2011-11,6,14,
577542,20971,PINK BLUE FELT CRAFT TRINKET BOX,2,2011-11-20 14:33:00,1.25,13565,United Kingdom,2.5,2011,11,2011-11,6,14,
577542,21615,4 LAVENDER BOTANICAL DINNER CANDLES,4,2011-11-20 14:33:00,1.25,13565,United Kingdom,5.0,2011,11,2011-11,6,14,
